run_id,iteration,individual_idx,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,class_weight_power,focal_gamma,learning_rate,dropout,hidden_size,num_layers,weight_decay,label_smoothing,batch_size,scheduler_patience,input_seq_length,kernel_size,num_conv_layers,class_weight_power_lower,focal_gamma_lower,learning_rate_lower,dropout_lower,hidden_size_lower,num_layers_lower,weight_decay_lower,label_smoothing_lower,batch_size_lower,scheduler_patience_lower,input_seq_length_lower,kernel_size_lower,num_conv_layers_lower,class_weight_power_upper,focal_gamma_upper,learning_rate_upper,dropout_upper,hidden_size_upper,num_layers_upper,weight_decay_upper,label_smoothing_upper,batch_size_upper,scheduler_patience_upper,input_seq_length_upper,kernel_size_upper,num_conv_layers_upper,pop_size,iterations,n_workers,min_features,epochs_per_eval,np_neighbors,pf_max,elitist_selection,elitist_constant,fitness
40d1e754,-1,10,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0.28729397070386625,2.241746848232853,0.0013008821159074422,0.38222542626101497,240.01306663310885,1.2645651140281513,0.00908309701723556,0.184043138627692,68.93254086577711,6.0834117143096265,16.0,5.374695971399426,1.6968418821722606,0.25,1.0,0.0005,0.15,128,1,0.0005,0.05,32,5,16,3,1,0.4,4.0,0.003,0.45,320,3,0.02,0.2,160,15,16,7,3,12,70,15,1,100,2,0.18,False,0.28,inf
40d1e754,-1,11,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0.3333119037061099,1.6172983137875003,0.0025069859966869337,0.44130475716800555,311.77894133573466,2.0600615933942157,0.010151227528236901,0.18283282748499263,151.84548396547615,5.766890768148144,16.0,5.873289897587503,1.6323025778354958,0.25,1.0,0.0005,0.15,128,1,0.0005,0.05,32,5,16,3,1,0.4,4.0,0.003,0.45,320,3,0.02,0.2,160,15,16,7,3,12,70,15,1,100,2,0.18,False,0.28,inf
40d1e754,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0.3058139444424868,3.665631610347379,0.0019887677810747103,0.42349481192704896,231.01713699904735,1.9438755163107138,0.005572587617359409,0.1203458660485861,71.92200650180872,7.829401972867994,16.0,3.661543510778681,2.930598538320848,0.25,1.0,0.0005,0.15,128,1,0.0005,0.05,32,5,16,3,1,0.4,4.0,0.003,0.45,320,3,0.02,0.2,160,15,16,7,3,12,70,15,1,100,2,0.18,False,0.28,inf
40d1e754,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0.34679967069589496,2.928432282433671,0.001965823006512395,0.318108358351594,219.20830617287024,2.081787729963599,0.013577299513632747,0.08684711147725542,53.20674618675214,13.404527594604202,16.0,3.6750894045665876,2.570371688426792,0.25,1.0,0.0005,0.15,128,1,0.0005,0.05,32,5,16,3,1,0.4,4.0,0.003,0.45,320,3,0.02,0.2,160,15,16,7,3,12,70,15,1,100,2,0.18,False,0.28,inf
40d1e754,0,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0.3191146718203991,3.1405982302374307,0.0008019563531826866,0.31604493231358266,246.7126182281317,2.772624904451126,0.019446606141193184,0.19845963755114004,95.74492074961712,13.680507213380574,16.0,5.184501576369298,2.8844508116669445,0.25,1.0,0.0005,0.15,128,1,0.0005,0.05,32,5,16,3,1,0.4,4.0,0.003,0.45,320,3,0.02,0.2,160,15,16,7,3,12,70,15,1,100,2,0.18,False,0.28,inf
40d1e754,0,3,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0.37867088218969036,3.703401114041193,0.002970530057026998,0.27849832622266,229.81926781393085,1.0768535589220443,0.0007236039995403199,0.19953199789750403,68.48520364490389,12.995073960547112,16.0,6.717865140784051,2.912126700835204,0.25,1.0,0.0005,0.15,128,1,0.0005,0.05,32,5,16,3,1,0.4,4.0,0.003,0.45,320,3,0.02,0.2,160,15,16,7,3,12,70,15,1,100,2,0.18,False,0.28,inf
40d1e754,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0.36379949539117407,2.3714325510168157,0.0008344983302175775,0.34383477167164617,166.07157859282512,1.4907336153934658,0.008513422510372615,0.15478281137074773,54.95020501609066,9.042325900673784,16.0,3.9209358089400537,2.519779539557197,0.25,1.0,0.0005,0.15,128,1,0.0005,0.05,32,5,16,3,1,0.4,4.0,0.003,0.45,320,3,0.02,0.2,160,15,16,7,3,12,70,15,1,100,2,0.18,False,0.28,inf
40d1e754,0,5,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0.37240286995384386,1.1359507661356538,0.000884339757957646,0.19738208245380548,260.24517153258,1.3996522571638224,0.01368537945646443,0.1316759312763164,94.71148692316596,14.156555904001223,16.0,3.115749971789433,2.369413240015362,0.25,1.0,0.0005,0.15,128,1,0.0005,0.05,32,5,16,3,1,0.4,4.0,0.003,0.45,320,3,0.02,0.2,160,15,16,7,3,12,70,15,1,100,2,0.18,False,0.28,inf
40d1e754,0,6,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0.2565447430268528,2.9281606280020887,0.0018216405082908387,0.363291595888187,196.79021330836207,2.380342766759163,0.01631357723774235,0.19694550873092576,101.79537010581342,11.414205861230773,16.0,5.670890091124809,1.1808892904268766,0.25,1.0,0.0005,0.15,128,1,0.0005,0.05,32,5,16,3,1,0.4,4.0,0.003,0.45,320,3,0.02,0.2,160,15,16,7,3,12,70,15,1,100,2,0.18,False,0.28,inf
40d1e754,0,7,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0.3376041220379752,3.5037045147196157,0.0020421082309485883,0.4314254692603049,235.32074203536266,2.353167404163486,0.010237802152806796,0.17917750236114083,37.76548599649672,13.967935814733138,16.0,4.986538330399796,1.9319708827973985,0.25,1.0,0.0005,0.15,128,1,0.0005,0.05,32,5,16,3,1,0.4,4.0,0.003,0.45,320,3,0.02,0.2,160,15,16,7,3,12,70,15,1,100,2,0.18,False,0.28,inf
40d1e754,0,8,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0.37612320109048364,2.670642641199728,0.0007232538356717875,0.2981675688322819,228.26429290641676,2.8904466521925576,0.013329989536852785,0.0980962886553409,119.16708589729001,9.988099025460604,16.0,4.92849860183895,1.2615013707017564,0.25,1.0,0.0005,0.15,128,1,0.0005,0.05,32,5,16,3,1,0.4,4.0,0.003,0.45,320,3,0.02,0.2,160,15,16,7,3,12,70,15,1,100,2,0.18,False,0.28,inf
40d1e754,0,9,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0.2966201965629526,1.491072619728172,0.0006185226540875589,0.1644192167466996,235.66665312396697,1.1349799947243628,0.003568722479083088,0.08112239142202468,54.743739156561006,5.231375281203549,16.0,3.696073562033655,2.0176368148349733,0.25,1.0,0.0005,0.15,128,1,0.0005,0.05,32,5,16,3,1,0.4,4.0,0.003,0.45,320,3,0.02,0.2,160,15,16,7,3,12,70,15,1,100,2,0.18,False,0.28,inf
40d1e754,0,10,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0.28729397070386625,2.241746848232853,0.0013008821159074422,0.38222542626101497,240.01306663310885,1.2645651140281513,0.00908309701723556,0.184043138627692,68.93254086577711,6.0834117143096265,16.0,5.374695971399426,1.6968418821722606,0.25,1.0,0.0005,0.15,128,1,0.0005,0.05,32,5,16,3,1,0.4,4.0,0.003,0.45,320,3,0.02,0.2,160,15,16,7,3,12,70,15,1,100,2,0.18,False,0.28,inf
40d1e754,0,11,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0.3333119037061099,1.6172983137875003,0.0025069859966869337,0.44130475716800555,311.77894133573466,2.0600615933942157,0.010151227528236901,0.18283282748499263,151.84548396547615,5.766890768148144,16.0,5.873289897587503,1.6323025778354958,0.25,1.0,0.0005,0.15,128,1,0.0005,0.05,32,5,16,3,1,0.4,4.0,0.003,0.45,320,3,0.02,0.2,160,15,16,7,3,12,70,15,1,100,2,0.18,False,0.28,inf
40d1e754,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0.3058139444424868,3.665631610347379,0.0019887677810747103,0.42349481192704896,231.01713699904735,1.9438755163107138,0.005572587617359409,0.1203458660485861,71.92200650180872,7.829401972867994,16.0,3.661543510778681,2.930598538320848,0.25,1.0,0.0005,0.15,128,1,0.0005,0.05,32,5,16,3,1,0.4,4.0,0.003,0.45,320,3,0.02,0.2,160,15,16,7,3,12,70,15,1,100,2,0.18,False,0.28,inf
40d1e754,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0.34679967069589496,2.928432282433671,0.001965823006512395,0.318108358351594,219.20830617287024,2.081787729963599,0.013577299513632747,0.08684711147725542,53.20674618675214,13.404527594604202,16.0,3.6750894045665876,2.570371688426792,0.25,1.0,0.0005,0.15,128,1,0.0005,0.05,32,5,16,3,1,0.4,4.0,0.003,0.45,320,3,0.02,0.2,160,15,16,7,3,12,70,15,1,100,2,0.18,False,0.28,inf
